n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
3050,0.7315903094266876,0.7828836121620965,0.8336743500832925,0.8843952288700938,0.9355916533706427
3051,0.7318301751019094,0.7830809119148313,0.8338298365868976,0.8845086605580325,0.935661838081173
3052,0.7320700407771312,0.7832781943586116,0.8339852842467396,0.8846220881581793,0.9357319870045361
3053,0.732309906452353,0.7834754683468869,0.8341407300062231,0.8847355148090837,0.9358021322059196
3054,0.7325497721275749,0.7836727372004177,0.8342961750401475,0.884848914639442,0.9358722594112774
3055,0.7327896378027967,0.7838699883239978,0.8344515949562562,0.8849622702171376,0.9359423478079401
3056,0.7330295034780185,0.7840672359444344,0.8346070093827818,0.8850756249748482,0.9360124048601429
3057,0.7332693691532404,0.7842644825307683,0.8347624084583315,0.885188946633431,0.9360824503764886
3058,0.7335092348284622,0.78446171697272,0.8349177657547037,0.8853022372315972,0.9361524744833981
3059,0.733749100503684,0.7846589464574947,0.8350731230510758,0.8854154712581815,0.9362224960713601
3060,0.7339889661789059,0.7848561736288392,0.8352284156664206,0.8855287036702936,0.9362925030628795
3061,0.7342288318541277,0.7850533960308802,0.8353836982274608,0.8856419240715298,0.9363624518608176
3062,0.7344686975293495,0.7852506181279345,0.8355389799198395,0.8857551191231342,0.9364323939711264
3063,0.7347085632045713,0.7854478401453778,0.8356942582518107,0.8858683067564261,0.9365023346019353
3064,0.7349484288797932,0.7856450447306251,0.8358495004033072,0.8859814836945915,0.9365722703833844
3065,0.735188294555015,0.7858422410410463,0.8360047207086357,0.8860946604190496,0.9366422036974996
3066,0.7354281602302368,0.7860394339440995,0.8361599081413056,0.8862078195664592,0.9367121322187326
3067,0.7356680259054587,0.7862366108309679,0.836315064481895,0.886320975240518,0.9367820437542359
3068,0.7359078915806805,0.7864337840552208,0.8364702116265971,0.8864341045091045,0.9368519222570723
3069,0.7361477572559023,0.7866309539976815,0.8366253341639377,0.8865472235837477,0.9369217748861292
3070,0.7363876229311241,0.786828105487118,0.8367804020604748,0.8866603031874835,0.9369915659740704
3071,0.736627488606346,0.7870252539917569,0.8369354644426152,0.8867733531372519,0.9370613365497737
3072,0.7368673542815678,0.7872223809803971,0.8370905184328628,0.886886402389615,0.9371310493474498
3073,0.7371072199567896,0.7874195049145596,0.8372455713700306,0.886999441223266,0.9372007384650081
3074,0.7373470856320115,0.7876166165972026,0.837400608559379,0.8871124602409525,0.9372704006933398
3075,0.7375869513072333,0.7878137257561995,0.8375556439640863,0.8872254773091803,0.937340049041235
3076,0.7378268169824551,0.788010811849932,0.8377106503358648,0.887338490303394,0.9374096885515858
3077,0.7380666826576769,0.7882078979005646,0.8378656511681386,0.887451496135658,0.9374793234666717
3078,0.7383065483328988,0.7884049803850327,0.8380206455522424,0.8875644918367572,0.9375488479495856
3079,0.7385464140081206,0.7886020584430551,0.8381756345414246,0.8876774873728271,0.9376183543265411
3080,0.7387862796833424,0.788799130367563,0.8383306221539087,0.8877904770881782,0.9376878322918816
3081,0.7390261453585643,0.7889961949883995,0.8384855971842864,0.8879034577085088,0.9377572925729839
3082,0.7392660110337861,0.7891932542715666,0.8386405560055545,0.8880164324901525,0.9378267447174916
3083,0.7395058767090079,0.789390304839393,0.8387955063669961,0.888129387269499,0.9378961637217085
3084,0.7397457423842297,0.7895873288257726,0.838950439276961,0.8882423330137628,0.9379655615102788
3085,0.7399856080594516,0.7897843466340385,0.8391053708126418,0.8883552347094351,0.9380349550410784
3086,0.7402254737346734,0.7899813618490062,0.8392602729547692,0.8884681167719728,0.9381043447357363
3087,0.7404653394098952,0.7901783596240844,0.839415169812644,0.8885809911399905,0.9381737261592159
3088,0.7407052050851171,0.790375350835803,0.8395700621617231,0.88869385890662,0.9382430299196557
3089,0.7409450707603389,0.7905723378284345,0.8397249524494161,0.888806718940102,0.9383123228418387
3090,0.7411849364355607,0.7907693247962572,0.8398798352298561,0.8889195748903322,0.9383815950693294
3091,0.7414248021107825,0.7909663114960663,0.840034698878888,0.8890323996483441,0.9384508616395691
3092,0.7416646677860044,0.7911632765487319,0.8401895180629565,0.8891452202198573,0.9385200711730687
3093,0.7419045334612262,0.7913602405878494,0.8403443313305604,0.889258031935901,0.9385892675225856
3094,0.742144399136448,0.7915571977909167,0.8404991341170279,0.8893708334219268,0.9386584101747877
3095,0.7423842648116699,0.791754143780786,0.8406539268014975,0.8894835956763172,0.9387275480453363
3096,0.7426241304868917,0.791951084065004,0.8408087136148485,0.8895963505760439,0.9387966766524742
3097,0.7428639961621135,0.7921480209674967,0.8409634885103275,0.8897090898588029,0.9388657712770909
3098,0.7431038618373353,0.7923449570534591,0.8411182578831363,0.8898218076374276,0.9389348185123183
3099,0.7433437275125572,0.7925418889005554,0.8412730178774585,0.889934486430924,0.9390038496634723
3100,0.743583593187779,0.792738819135436,0.841427769129804,0.8900471487857016,0.9390728795428102
3101,0.7438234588630008,0.7929357449294191,0.8415825172345887,0.8901597964713389,0.9391418999341135
3102,0.7440633245382227,0.7931326706221111,0.8417372616963084,0.8902724099502024,0.9392108923971247
3103,0.7443031902134445,0.793329595474859,0.841892001696161,0.8903850195516313,0.939279821562708
3104,0.7445430558886663,0.7935265162012342,0.8420467313936868,0.8904976236341294,0.9393487452565633
3105,0.7447829215638881,0.7937234323859379,0.842201450671861,0.8906101559952658,0.9394176384262424
3106,0.74502278723911,0.7939203031395028,0.8423561531690853,0.890722639065404,0.939486527743447
3107,0.7452626529143318,0.7941171683136269,0.8425108474439488,0.8908351010257884,0.9395553939574522
3108,0.7455025185895536,0.7943140294967992,0.8426655252648833,0.890947542571233,0.9396242565195213
3109,0.7457423842647755,0.7945108886507157,0.8428201955412019,0.8910599656855381,0.939693029931717
3110,0.7459822499399973,0.7947077471565828,0.8429748586201133,0.8911723730731073,0.9397617974993909
3111,0.7462221156152191,0.7949045965846482,0.8431294924219176,0.8912847700526279,0.9398305650670649
3112,0.746461981290441,0.7951014430405297,0.8432840994233558,0.8913971634477216,0.939899183491989
3113,0.7467018469656628,0.7952982669169215,0.8434386923446903,0.8915095068224109,0.9399677699450588
3114,0.7469417126408846,0.7954950828477506,0.8435932795482995,0.8916217973615983,0.9400363551471229
3115,0.7471815783161064,0.7956918923433141,0.8437478303076935,0.8917340788089752,0.9401048996179444
3116,0.7474214439913283,0.7958886963283587,0.8439023551162611,0.891846351273937,0.9401733496949539
3117,0.7476613096665501,0.7960854998934604,0.8440568732898334,0.8919586168040666,0.9402417867486542
3118,0.7479011753417719,0.7962822997496493,0.8442113784165605,0.8920708562418884,0.9403102044748091
3119,0.7481410410169937,0.7964790982758536,0.844365844329093,0.8921830913505016,0.9403786183896079
3120,0.7483809066922156,0.7966758910911242,0.8445203084302866,0.892295323350929,0.9404470113198552
3121,0.7486207723674374,0.7968726784576763,0.8446747671663151,0.8924075159262601,0.9405154020880007
3122,0.7488606380426592,0.7970694579680163,0.8448291989205713,0.8925197007606527,0.9405837856134992
3123,0.7491005037178811,0.7972662135985196,0.8449836091789327,0.8926318780253394,0.9406521159212233
3124,0.7493403693931029,0.7974629577918082,0.8451380167760412,0.8927440422022851,0.9407204384751632
3125,0.7495802350683247,0.7976596979169543,0.8452924200734986,0.8928561127649705,0.9407887455153899
3126,0.7498201007435465,0.7978564288067814,0.8454467793177589,0.8929681724156898,0.9408569982695321
3127,0.7500599664187684,0.798053142481143,0.8456011323602872,0.8930802293719389,0.9409252433474319
3128,0.7502998320939902,0.7982498404714244,0.8457554835018701,0.8931922803744728,0.9409934725382774
3129,0.750539697769212,0.7984465374574842,0.8459098238343972,0.8933042776854405,0.9410616980867579
3130,0.7507795634444339,0.7986432320024299,0.8460641587977511,0.8934162685037247,0.9411298813188943
3131,0.7510194291196557,0.7988399218561119,0.8462184848620204,0.8935282325292717,0.9411980533426538
3132,0.7512592947948775,0.7990366105290777,0.8463728103631855,0.8936401919649035,0.9412661265359068
3133,0.7514991604700993,0.7992332988177476,0.8465271258761532,0.8937521466976623,0.9413341189163182
3134,0.7517390261453212,0.7994299848401483,0.8466814412143479,0.893864068414016,0.9414020909947222
3135,0.751978891820543,0.7996266692286277,0.846835748672859,0.8939759901303697,0.9414700602303039
3136,0.7522187574957648,0.7998233215547758,0.8469900447508772,0.8940878977510385,0.9415380289111571
3137,0.7524586231709867,0.8000199618924398,0.8471443199504389,0.8941998030309244,0.9416059915217317
3138,0.7526984888462085,0.8002165964408439,0.8472985720210218,0.8943116947711891,0.9416739447743728
3139,0.7529383545214303,0.800413227159766,0.8474528007728094,0.8944235854992465,0.9417417574709694
3140,0.7531782201966521,0.8006098418283578,0.8476070146568995,0.8945354386000253,0.9418095637357325
3141,0.753418085871874,0.8008064556716524,0.8477612134232787,0.8946472893325533,0.9418773643398807
3142,0.7536579515470958,0.8010030539344117,0.8479154078164189,0.8947591112382074,0.9419451285801066
3143,0.7538978172223176,0.8011996470816358,0.8480695971045897,0.8948709190530583,0.9420128416397789
3144,0.7541376828975395,0.8013962378676555,0.8482237799180616,0.894982699876108,0.9420805352049453
3145,0.7543775485727613,0.8015928253247893,0.8483779560441492,0.8950944724878476,0.9421482195151863
3146,0.7546174142479831,0.8017894127243763,0.8485321256856696,0.895206221502102,0.9422158883478814
3147,0.754857279923205,0.8019859939113373,0.8486862505298262,0.8953179664830199,0.9422835398599914
3148,0.7550971455984268,0.8021825587831746,0.848840372752368,0.8954297046447626,0.9423511890072012
3149,0.7553370112736486,0.8023791236550118,0.8489944890634452,0.895541408014564,0.9424188276557393
3150,0.7555768769488704,0.8025756815697296,0.8491485689181077,0.8956531086970604,0.942486466036239
3151,0.7558167426240923,0.8027722290018217,0.8493026480016028,0.895764807095393,0.9425540792202821
3152,0.7560566082993141,0.8029687692889326,0.8494567089290118,0.8958764949933052,0.9426216305981473
3153,0.7562964739745359,0.8031653036496003,0.8496107645201741,0.8959881723510063,0.9426891518976962
3154,0.7565363396497577,0.8033618364992037,0.8497647936780229,0.8960998338591263,0.9427566053012736
3155,0.7567762053249796,0.8035583687079221,0.8499188206834246,0.8962114657261144,0.9428240525156334
3156,0.7570160710002014,0.8037548986393209,0.8500728423685358,0.8963230878948802,0.9428914934756815
3157,0.7572559366754232,0.8039514214710913,0.8502268567628373,0.8964347020398615,0.9429589328389807
3158,0.7574958023506451,0.8041479416734717,0.8503808607846358,0.8965463139296238,0.9430262709405625
3159,0.7577356680258669,0.8043444614356717,0.8505348631989211,0.8966579169001431,0.9430936059965319
3160,0.7579755337010887,0.8045409783073344,0.8506888567228703,0.8967695011380207,0.943160903951614
